2023,6,15
product_name,original_price,discounted_price,discount_rate,image_link,search_keyword,purchase_link
[4way Stretch] 아이보리 스트레치 밴딩 슬랙스_슬림핏 (422921LY10),39900,23940,40,http://image.msscdn.net/images/goods_img/20220901/2762379/2762379_6_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2762379
라이트웨이트 테이퍼드 히든 밴딩 10부 슬랙스 [핑크 베이지],39900,23890,40,http://image.msscdn.net/images/goods_img/20200219/1311992/1311992_3_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1311992
더엣지 23SS 뉴 썸머 와이드팬츠 3종세트,79900,79900,0,http://image.msscdn.net/images/goods_img/20230407/3215836/3215836_16808453660770_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3215836
NOI885 핀턱 카브라 팬츠 (네이비),74000,59200,20,http://image.msscdn.net/images/goods_img/20230403/3202038/3202038_16806799605846_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3202038
테이퍼드 스판 크롭 슬랙스 [블랙],67000,19900,70,http://image.msscdn.net/images/goods_img/20210503/1934609/1934609_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1934609
Tailored Pants Dark Navy,139000,41700,70,http://image.msscdn.net/images/goods_img/20221004/2835989/2835989_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2835989
린넨라이크 세미 와이드 슬랙스(2colors)_RMTWD24R14,59900,59900,0,http://image.msscdn.net/images/goods_img/20230424/3254343/3254343_16822923411764_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3254343
까노니코 플란넬 트라우저 그레이,185000,185000,0,http://image.msscdn.net/images/goods_img/20200225/1321620/1321620_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1321620
Semi wide belted trouser pants (BLUE),98000,29400,70,http://image.msscdn.net/images/goods_img/20220310/2408064/2408064_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2408064
412511 오드리 슬랙스_3color,44800,16000,64,http://image.msscdn.net/images/goods_img/20230322/3169381/3169381_16794622990884_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3169381
[무료반품] [쿨]테이퍼드폴리프린트밴딩크롭팬츠_셋업 MVPT3105,69900,19900,72,http://image.msscdn.net/images/goods_img/20210430/1931554/1931554_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1931554
스트랩 코튼 와이드 팬츠 [아이보리],128000,128000,0,http://image.msscdn.net/images/goods_img/20230410/3218586/3218586_16811741478500_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3218586
CUT-OFF WIDE SLACKS [BLACK],168000,159600,5,http://image.msscdn.net/images/goods_img/20230208/3067922/3067922_16759282156424_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3067922
발란스팬츠 쿨앤컴피 시티 트라우저 와이드핏 2SET,118000,118000,0,http://image.msscdn.net/images/goods_img/20220419/2500880/2500880_2_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2500880
2106 크롭 울 슬림팬츠 (다크그레이),139000,19900,86,http://image.msscdn.net/images/goods_img/20211102/2211796/2211796_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2211796
PLEATS WIDE BANDING PANTS GREY,79000,55300,30,http://image.msscdn.net/images/goods_img/20220315/2419684/2419684_16794716588136_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2419684
세미 와이드 핏 슬랙스_BRICK,59000,53100,10,http://image.msscdn.net/images/goods_img/20210901/2102547/2102547_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2102547
[21FW] (UNISEX) 이지 밴딩 슬랙스 라이트그레이,34900,13960,60,http://image.msscdn.net/images/goods_img/20210615/1995602/1995602_2_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1995602
sailor wool trouser beige,169000,118300,30,http://image.msscdn.net/images/goods_img/20221024/2888748/2888748_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2888748
남성 쿨터치 밴딩 테이퍼드 슬랙스_103(10420-050-401-50),59900,19950,67,http://image.msscdn.net/images/goods_img/20230328/3185708/3185708_16799817863254_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3185708
라이트웨이트 쓰리 턱 세미 벌룬 슬랙스 [크림],47900,35890,25,http://image.msscdn.net/images/goods_img/20220610/2609010/2609010_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2609010
Pintuck Long Wide Pants [NAVY],98000,68600,30,http://image.msscdn.net/images/goods_img/20220208/2347407/2347407_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2347407
여성 스트레이트 모던 슬랙스-AERG2252B03,79900,19900,75,http://image.msscdn.net/images/goods_img/20211006/2163784/2163784_3_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2163784
H 04 핀턱 팬츠 _ 인디 블루,64000,64000,0,http://image.msscdn.net/images/goods_img/20200826/1564113/1564113_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1564113
울 블렌드 투버튼 벌룬 슬랙스_샌드 베이지,64000,44800,30,http://image.msscdn.net/images/goods_img/20210223/1809585/1809585_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1809585
HI-TEN Crop Pants [relax.Fit] (Sand.Beige),30500,29000,5,http://image.msscdn.net/images/goods_img/20220527/2588021/2588021_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2588021
우먼즈 웨이스트밴들리스 리버스 턱 루즈 테이퍼드 슬랙스 [그레이쉬 베이지],41900,35590,15,http://image.msscdn.net/images/goods_img/20220915/2792578/2792578_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2792578
Straight Fit Slacks NEW3ML352,179000,179000,0,http://image.msscdn.net/images/goods_img/20230330/3195055/3195055_16805042452871_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3195055
CLASSIC NEWS BOY PANTS_GREEN,82000,82000,0,http://image.msscdn.net/images/goods_img/20200924/1623655/1623655_4_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1623655
와이드 슬랙스_그레이,69000,34500,50,http://image.msscdn.net/images/goods_img/20211208/2262542/2262542_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2262542
베이직 린넨 원턱 9부 밴딩 팬츠 카키,39000,39000,0,http://image.msscdn.net/images/goods_img/20230525/3325027/3325027_16849946486155_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3325027
베른 와이드 밴딩 슬랙스(dark brown)_W,47000,42300,10,http://image.msscdn.net/images/goods_img/20201224/1730696/1730696_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1730696
테이퍼드 구르카 슬랙스 [다크 그레이],43900,32890,25,http://image.msscdn.net/images/goods_img/20210318/1852554/1852554_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1852554
솔리드 일자 루즈 배기핏 팬츠 블랙,81000,81000,0,http://image.msscdn.net/images/goods_img/20211018/2183919/2183919_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2183919
[슬랙스닝]와이드 팬츠 (4colors) CVTWD2302N,59900,41930,30,http://image.msscdn.net/images/goods_img/20230310/3138407/3138407_16823212009478_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3138407
브라운 투핀 포인트 시그니처,78800,41800,47,http://image.msscdn.net/images/goods_img/20230228/3112367/3112367_16775512627111_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3112367
[WIDE] Kenzie Slacks Beige,39000,39000,0,http://image.msscdn.net/images/goods_img/20220311/2412285/2412285_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2412285
UNISEX Crape Boots Cut Slacks [Lemon],199000,159200,20,http://image.msscdn.net/images/goods_img/20230203/3059599/3059599_16764416069270_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3059599
제인 투턱 와이드 슬랙스-블루,69000,65550,5,http://image.msscdn.net/images/goods_img/20230130/3046958/3046958_16760219106894_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3046958
Tour Slacks Wine,139000,118150,15,http://image.msscdn.net/images/goods_img/20230314/3147571/3147571_16787833654583_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3147571
STRAIGHT WIDE LEG SLACKS TROUSERS NA,128000,115200,10,http://image.msscdn.net/images/goods_img/20210114/1749090/1749090_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1749090
클래식 와이드 벨트 세트 팬츠S(R-PT-5250),69000,69000,0,http://image.msscdn.net/images/goods_img/20230308/3130789/3130789_16813485835456_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3130789
여성 쿨라이트 아웃포켓 팬츠-BBRG2256C03,79900,19900,75,http://image.msscdn.net/images/goods_img/20220331/2458836/2458836_2_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2458836
블랙 플리츠 셋업 팬츠 (JNPA3B303BK),350000,350000,0,http://image.msscdn.net/images/goods_img/20230420/3249050/3249050_16819596120687_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3249050
코튼 와이드 핏 핀턱 슬랙스 팬츠 [화이트],66000,31500,52,http://image.msscdn.net/images/goods_img/20220127/2335656/2335656_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2335656
라이트웨이트 테이퍼드 턴업 히든 밴딩 크롭 슬랙스 [핑크 베이지],39900,29890,25,http://image.msscdn.net/images/goods_img/20200326/1369261/1369261_3_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1369261
우먼즈 리얼 와이드 벨티드 슬랙스 [베이지],47900,38290,20,http://image.msscdn.net/images/goods_img/20210318/1851970/1851970_3_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1851970
SEMI WIDE BASIC PANTS (PINK),98000,19600,80,http://image.msscdn.net/images/goods_img/20200313/1351002/1351002_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1351002
LACE UP WIDE-LEG COOL PANTS_T316BT705,99000,99000,0,http://image.msscdn.net/images/goods_img/20230327/3181484/3181484_16798936166878_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3181484
여성 9부 TR 부츠컷 슬랙스 팬츠_블랙,39900,16900,58,http://image.msscdn.net/images/goods_img/20230306/3125867/3125867_16780975608843_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3125867
라이트웨이트 스키니 히든 밴딩 크롭 슬랙스 [미디엄 그레이],39900,25890,35,http://image.msscdn.net/images/goods_img/20200312/1347724/1347724_2_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1347724
SIPT7080 썸머 폴리 일자 핏 슬랙스_Black,86000,86000,0,http://image.msscdn.net/images/goods_img/20230518/3305633/3305633_16843881626878_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3305633
CROP FATIGUE PANTS [Charcoal],188000,37600,80,http://image.msscdn.net/images/goods_img/20211013/2174704/2174704_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2174704
핏업팬츠_165cm 10부 부츠컷 MIWTWD360A,49900,29900,40,http://image.msscdn.net/images/goods_img/20230120/3035141/3035141_16808529734842_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3035141
(유니섹스)베이직 린넨 셋업 긴바지 C418PT001-NV,99000,39600,60,http://image.msscdn.net/images/goods_img/20190610/1068141/1068141_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1068141
CONTRAST POINT SLACKS - BLACK,179000,143200,20,http://image.msscdn.net/images/goods_img/20220317/2425494/2425494_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2425494
Camus Pants (Egg shell),128000,121600,5,http://image.msscdn.net/images/goods_img/20230518/3306967/3306967_16847283228041_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3306967
텐셀 투 턱 와이드 슬랙스_아이보리,63000,63000,0,http://image.msscdn.net/images/goods_img/20210729/2044043/2044043_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2044043
스트레이트 에센셜 트라우저 [바이올렛],118000,118000,0,http://image.msscdn.net/images/goods_img/20230410/3218579/3218579_16811070462775_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3218579
올시즌 와이드 밴딩 슬랙스 - 크림,62000,62000,0,http://image.msscdn.net/images/goods_img/20230404/3205116/3205116_16811950528066_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3205116
V164 에센셜 핀턱 슬랙스 (차콜),59000,45600,23,http://image.msscdn.net/images/goods_img/20220825/2742331/2742331_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2742331
썸머 핀턱 와이드 슬랙스 - 블루 네이비,99000,79000,20,http://image.msscdn.net/images/goods_img/20220705/2648188/2648188_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2648188
우먼즈 리얼 와이드 벨티드 슬랙스 [라이트 베이지],47900,38290,20,http://image.msscdn.net/images/goods_img/20220218/2371976/2371976_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2371976
라이트웨이트 리얼 와이드 히든 밴딩 슬랙스 [라이트 그레이],43900,35090,20,http://image.msscdn.net/images/goods_img/20200219/1312130/1312130_2_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1312130
2115 스트레치 세미와이드 팬츠 (블랙),99000,99000,0,http://image.msscdn.net/images/goods_img/20220902/2765227/2765227_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2765227
Linen Pintuck Semi-Wide Slacks _ White,118000,118000,0,http://image.msscdn.net/images/goods_img/20230504/3276319/3276319_16831623689294_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3276319
슬림 부츠컷 팬츠 소프트벨벳 블랙 MDPT014BBLACK,59000,26000,56,http://image.msscdn.net/images/goods_img/20210917/2139869/2139869_4_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2139869
[무료반품] VTR 우스티드 울 투턱 팬츠 - 그레이,238000,238000,0,http://image.msscdn.net/images/goods_img/20221119/2950888/2950888_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2950888
화이트 폴리 치노 팬츠 (JNPA3B210WT),320000,288000,10,http://image.msscdn.net/images/goods_img/20230420/3249037/3249037_16830769626962_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3249037
우먼즈 투턱 슬랙스_라이트 그레이,82000,82000,0,http://image.msscdn.net/images/goods_img/20210830/2098200/2098200_2_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2098200
[무료반품] [스탠다드]21SS COOL BELTED PANTS DUSTY MINT,69000,34500,50,http://image.msscdn.net/images/goods_img/20210331/1873256/1873256_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1873256
우먼즈 리얼 와이드 벨티드 슬랙스 [미디엄 그레이],47900,38290,20,http://image.msscdn.net/images/goods_img/20210827/2093493/2093493_4_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2093493
412508 여 슬림핏 슬랙스_4color,39800,29000,27,http://image.msscdn.net/images/goods_img/20230322/3169313/3169313_16794619312567_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3169313
OPEN TUCK PANTS - GRAY,99000,99000,0,http://image.msscdn.net/images/goods_img/20220126/2329417/2329417_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2329417
Linen Belted Pants (Black),53000,53000,0,http://image.msscdn.net/images/goods_img/20220314/2417209/2417209_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2417209
버닝 세미 와이드 슬랙스(블랙),48000,24900,48,http://image.msscdn.net/images/goods_img/20190218/957407/957407_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/957407
남성 화이트 솔리드 두잉 팬츠 (BJ2321B091),239000,143400,40,http://image.msscdn.net/images/goods_img/20220325/2446524/2446524_2_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2446524
로우 엣지 울 슬랙스 [네이비],158000,126400,20,http://image.msscdn.net/images/goods_img/20220905/2768987/2768987_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2768987
글렌체크 슬림 스판 울 트라우저,43000,21500,50,http://image.msscdn.net/images/goods_img/20180420/761263/761263_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/761263
OG MILD REGULAR SLACKS _ BLACK,62000,37200,40,http://image.msscdn.net/images/goods_img/20210524/1964570/1964570_2_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1964570
Easy banding wide pants,107000,96300,10,http://image.msscdn.net/images/goods_img/20221207/2975623/2975623_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2975623
[무료반품] 헤비 울 밴딩 슬랙스 [라이트 그레이],105200,21000,80,http://image.msscdn.net/images/goods_img/20220921/2807807/2807807_2_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2807807
핀턱 와이드 슬랙스  (블랙),117600,68800,41,http://image.msscdn.net/images/goods_img/20230309/3137691/3137691_16784330313756_220.jpg,슬랙스,https://www.musinsa.com/app/goods/3137691
[매일슬랙스]블랙 베이직 슬랙스_와이드핏 (422621LY55),39900,13900,65,http://image.msscdn.net/images/goods_img/20220711/2655944/2655944_2_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2655944
쓰리 턱 세미 벌룬 슬랙스 [네이비],47900,38290,20,http://image.msscdn.net/images/goods_img/20210908/2116447/2116447_2_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2116447
남성 변형 조직 사이드 밴딩 슬랙스-AERK2212B03,79900,19900,75,http://image.msscdn.net/images/goods_img/20211006/2163780/2163780_3_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2163780
19FW 체크 와이드 팬츠,210000,210000,0,http://image.msscdn.net/images/goods_img/20190830/1137055/1137055_2_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1137055
OG MILD REGULAR SLACKS _ CHARCOAL,62000,37200,40,http://image.msscdn.net/images/goods_img/20210524/1964571/1964571_2_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1964571
버킹엄 체크 밴딩 슬랙스 브라운,69000,41700,40,http://image.msscdn.net/images/goods_img/20210820/2074868/2074868_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2074868
W56 over bon setup wide slacks ivory,39000,39000,0,http://image.msscdn.net/images/goods_img/20210328/1866763/1866763_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/1866763
핀턱 팬츠 네이비,68000,68000,0,http://image.msscdn.net/images/goods_img/20220908/2782559/2782559_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2782559
원턱 와이드 밴딩 슬랙스 black,59900,24900,58,http://image.msscdn.net/images/goods_img/20220215/2362678/2362678_1_220.jpg,슬랙스,https://www.musinsa.com/app/goods/2362678
